Day,Lähto,Rata_Numero,arvo1,arvo2,arvo3,Voitto
12/16/2020,3,8,"0,30","0,20","0,34", 
12/16/2020,3,9,"0,31","0,25","0,22", 
12/16/2020,3,10,"0,40","0,31","0,16", 
12/16/2020,3,11,"0,42","0,41","0,27",1
12/16/2020,3,12,"0,00","0,00","0,00", 
12/16/2020,3,13,"0,00","0,00","0,00", 
12/16/2020,3,14,"0,00","0,00","0,00", 
12/16/2020,3,15,"0,00","0,00","0,00", 
12/16/2020,3,16,"0,00","0,00","0,00", 
12/16/2020,4,1,"0,49","0,11","0,56", 
12/16/2020,4,2,"0,59","0,62","0,65", 
12/16/2020,4,3,"0,00","0,00","0,00", 
12/16/2020,4,4,"0,44","0,43","0,52", 
12/16/2020,4,5,"0,29","0,22","0,45", 
12/16/2020,4,6,"0,09","0,01","0,18", 
12/16/2020,4,7,"0,29","0,24","0,44", 
12/16/2020,4,8,"0,00","0,00","0,00", 
12/16/2020,4,9,"0,48","0,33","0,55", 
12/16/2020,4,10,"0,00","0,00","0,00", 
12/16/2020,4,11,"0,45","0,22","0,41",1
12/16/2020,4,12,"0,00","0,00","0,00", 
12/16/2020,4,13,"0,00","0,00","0,00", 
12/16/2020,4,14,"0,00","0,00","0,00", 
12/16/2020,4,15,"0,00","0,00","0,00", 
12/16/2020,4,16,"0,00","0,00","0,00", 
12/20/2020,1,1,"0,00","0,00","0,00", 
12/20/2020,1,2,"0,30","0,25","0,40", 
12/20/2020,1,3,"0,00","0,00","0,00", 
12/20/2020,1,4,"0,45","0,23","0,54", 
12/20/2020,1,5,"0,00","0,00","0,00", 
12/20/2020,1,6,"0,71","0,70","0,75",1
12/20/2020,1,7,"0,45","0,37","0,41", 
12/20/2020,1,8,"0,27","0,24","0,41", 
12/20/2020,1,9,"0,00","0,00","0,00", 
12/20/2020,1,10,"0,44","0,23","0,45", 
12/20/2020,1,11,"0,44","0,32","0,49", 
12/20/2020,1,12,"0,08","0,11","0,14", 
12/20/2020,1,13,"0,00","0,00","0,00", 
12/20/2020,1,14,"0,00","0,00","0,00", 
12/20/2020,1,15,"0,00","0,00","0,00", 
12/20/2020,1,16,"0,00","0,00","0,00", 
12/20/2020,2,1,"0,10","0,03","0,21", 
12/20/2020,2,2,"0,11","0,06","0,21", 
12/20/2020,2,3,"0,10","0,03","0,20", 
12/20/2020,2,4,"0,08","0,16","0,20", 
12/20/2020,2,5,"0,51","0,52","0,57",1
12/20/2020,2,6,"0,58","0,54","0,62", 
12/20/2020,2,7,"0,00","0,00","0,00", 
12/20/2020,2,8,"0,00","0,00","0,00", 
12/20/2020,2,9,"0,28","0,36","0,34", 
12/20/2020,2,10,"0,09","0,01","0,17", 
12/20/2020,2,11,"0,47","0,24","0,43", 
12/20/2020,2,12,"0,57","0,51","0,58", 
12/20/2020,2,13,"0,56","0,58","0,58", 
12/20/2020,2,14,"0,46","0,33","0,56", 
12/20/2020,2,15,"0,00","0,00","0,00", 
12/20/2020,2,16,"0,00","0,00","0,00", 
12/20/2020,3,1,"0,00","0,00","0,00", 
12/20/2020,3,2,"0,11","0,06","0,21", 
12/20/2020,3,3,"0,27","0,45","0,54", 
12/20/2020,3,4,"0,08","0,22","0,38", 
12/20/2020,3,5,"0,10","0,22","0,37", 
12/20/2020,3,6,"0,19","0,26","0,38", 
12/20/2020,3,7,"0,19","0,27","0,35", 
12/20/2020,3,8,"0,32","0,44","0,54",1
12/20/2020,3,9,"0,09","0,22","0,34", 
12/20/2020,3,10,"0,09","0,22","0,21", 
12/20/2020,3,11,"0,25","0,24","0,46", 
12/20/2020,3,12,"0,00","0,08","0,35", 
12/20/2020,3,13,"0,00","0,00","0,00", 
12/20/2020,3,14,"0,00","0,00","0,00", 
12/20/2020,3,15,"0,00","0,00","0,00", 
12/20/2020,3,16,"0,00","0,00","0,00", 
12/20/2020,4,1,"0,29","0,03","0,40", 
12/20/2020,4,2,"0,50","0,43","0,49", 
12/20/2020,4,3,"0,47","0,40","0,53", 
12/20/2020,4,4,"0,56","0,52","0,63",1
12/20/2020,4,5,"0,10","0,03","0,20", 
12/20/2020,4,6,"0,00","0,00","0,00", 
12/20/2020,4,7,"0,10","0,02","0,17", 
12/20/2020,4,8,"0,27","0,32","0,42", 
12/20/2020,4,9,"0,48","0,31","0,49", 
12/20/2020,4,10,"0,51","0,53","0,58", 
12/20/2020,4,11,"0,28","0,20","0,33", 
12/20/2020,4,12,"0,27","0,24","0,32", 
12/20/2020,4,13,"0,00","0,00","0,00", 
12/20/2020,4,14,"0,00","0,00","0,00", 
12/20/2020,4,15,"0,00","0,00","0,00", 
12/20/2020,4,16,"0,00","0,00","0,00", 
12/20/2020,1,1,"0,40","0,10","0,45", 
12/20/2020,1,2,"0,00","0,00","0,00", 
12/20/2020,1,3,"0,00","0,00","0,00", 
12/20/2020,1,4,"0,00","0,00","0,00", 
12/20/2020,1,5,"0,40","0,29","0,45", 
12/20/2020,1,6,"0,29","0,24","0,41", 
12/20/2020,1,7,"0,29","0,21","0,37", 
12/20/2020,1,8,"0,00","0,00","0,00", 
12/20/2020,1,9,"0,28","0,29","0,39", 
12/20/2020,1,10,"0,39","0,25","0,54", 
12/20/2020,1,11,"0,39","0,34","0,39", 
12/20/2020,1,12,"0,53","0,52","0,62",1
12/20/2020,1,13,"0,00","0,00","0,00", 
12/20/2020,1,14,"0,00","0,00","0,00", 
12/20/2020,1,15,"0,00","0,00","0,00", 
12/20/2020,1,16,"0,00","0,00","0,00", 
12/23/2020,2,1,"0,67","0,40","0,74", 
12/23/2020,2,2,"0,62","0,58","0,65",1
12/23/2020,2,3,"0,29","0,22","0,39", 
12/23/2020,2,4,"0,27","0,22","0,43", 
12/23/2020,2,5,"0,54","0,30","0,57", 
12/23/2020,2,6,"0,09","0,01","0,23", 
12/23/2020,2,7,"0,00","0,00","0,00", 
12/23/2020,2,8,"0,59","0,46","0,60", 
12/23/2020,2,9,"0,51","0,38","0,53", 
12/23/2020,2,10,"0,42","0,19","0,43", 
12/23/2020,2,11,"0,00","0,00","0,00", 
12/23/2020,2,12,"0,27","0,22","0,40", 
12/23/2020,2,13,"0,00","0,00","0,00", 
12/23/2020,2,14,"0,00","0,00","0,00", 
12/23/2020,2,15,"0,00","0,00","0,00", 
12/23/2020,2,16,"0,00","0,00","0,00", 
12/23/2020,3,1,"0,56","0,17","0,57", 
12/23/2020,3,2,"0,00","0,00","0,00", 
12/23/2020,3,3,"0,58","0,42","0,63", 
12/23/2020,3,4,"0,00","0,00","0,00", 
12/23/2020,3,5,"0,58","0,40","0,61", 
12/23/2020,3,6,"0,28","0,20","0,37", 
12/23/2020,3,7,"0,62","0,59","0,65", 
12/23/2020,3,8,"0,43","0,24","0,43", 
12/23/2020,3,9,"0,28","0,30","0,35", 
12/23/2020,3,10,"0,00","0,00","0,00", 
12/23/2020,3,11,"0,42","0,23","0,38",1
12/23/2020,3,12,"0,58","0,43","0,59", 
12/23/2020,3,13,"0,27","0,30","0,35", 
12/23/2020,3,14,"0,00","0,00","0,00", 
12/23/2020,3,15,"0,00","0,00","0,00", 
12/23/2020,3,16,"0,00","0,00","0,00", 
12/23/2020,4,1,"0,00","0,00","0,00", 
12/23/2020,4,2,"0,00","0,00","0,00", 
12/23/2020,4,3,"0,20","0,51","0,67", 
12/23/2020,4,4,"0,18","0,25","0,46", 
12/23/2020,4,5,"0,10","0,21","0,41", 
12/23/2020,4,6,"0,33","0,56","0,60",1
12/23/2020,4,7,"0,00","0,00","0,00", 
12/23/2020,4,8,"0,08","0,01","0,15", 
12/23/2020,4,9,"0,00","0,00","0,00", 
12/23/2020,4,10,"0,00","0,00","0,00", 
12/23/2020,4,11,"0,09","0,23","0,30", 
12/23/2020,4,12,"0,00","0,00","0,00", 
12/23/2020,4,13,"0,00","0,00","0,00", 
12/23/2020,4,14,"0,00","0,00","0,00", 
12/23/2020,4,15,"0,00","0,00","0,00", 
12/23/2020,4,16,"0,00","0,00","0,00", 
12/23/2020,5,1,"0,51","0,40","0,58", 
12/23/2020,5,2,"0,63","0,67","0,68", 
12/23/2020,5,3,"0,36","0,33","0,36",1
12/23/2020,5,4,"0,00","0,00","0,00", 
12/23/2020,5,5,"0,10","0,03","0,24", 
12/23/2020,5,6,"0,43","0,23","0,41", 
12/23/2020,5,7,"0,43","0,29","0,50", 
12/23/2020,5,8,"0,00","0,00","0,00", 
12/23/2020,5,9,"0,28","0,21","0,39", 
12/23/2020,5,10,"0,28","0,22","0,34", 
12/23/2020,5,11,"0,09","0,01","0,15", 
12/23/2020,5,12,"0,27","0,22","0,43", 
12/23/2020,5,13,"0,00","0,00","0,00", 
12/23/2020,5,14,"0,00","0,00","0,00", 
12/23/2020,5,15,"0,00","0,00","0,00", 
12/23/2020,5,16,"0,00","0,00","0,00", 
1/2/2020,1,1,"0,31","0,28","0,44", 
1/2/2020,1,2,"0,00","0,00","0,00", 
1/2/2020,1,3,"0,35","0,23","0,43", 
1/2/2020,1,4,"0,55","0,45","0,72", 
1/2/2020,1,5,"0,58","0,42","0,67", 
1/2/2020,1,6,"0,50","0,52","0,72", 
1/2/2020,1,7,"0,58","0,39","0,73", 
1/2/2020,1,8,"0,26","0,26","0,47", 
1/2/2020,1,9,"0,57","0,37","0,70",1
1/2/2020,1,10,"0,00","0,00","0,00", 
1/2/2020,1,11,"0,00","0,00","0,00", 
1/2/2020,1,12,"0,00","0,00","0,00", 
1/2/2020,1,13,"0,00","0,00","0,00", 
1/2/2020,1,14,"0,00","0,00","0,00", 
1/2/2020,1,15,"0,00","0,00","0,00", 
1/2/2020,1,16,"0,00","0,00","0,00", 
1/2/2020,2,1,"0,32","0,25","0,54", 
1/2/2020,2,2,"0,52","0,36","0,59",1
1/2/2020,2,3,"0,35","0,32","0,42", 
1/2/2020,2,4,"0,00","0,00","0,00", 
1/2/2020,2,5,"0,00","0,00","0,00", 
1/2/2020,2,6,"0,33","0,17","0,52", 
1/2/2020,2,7,"0,29","0,23","0,47", 
1/2/2020,2,8,"0,00","0,00","0,00", 
1/2/2020,2,9,"0,59","0,72","0,74", 
1/2/2020,2,10,"0,00","0,00","0,00", 
1/2/2020,2,11,"0,37","0,27","0,48", 
1/2/2020,2,12,"0,25","0,29","0,43", 
1/2/2020,2,13,"0,00","0,00","0,00", 
1/2/2020,2,14,"0,00","0,00","0,00", 
1/2/2020,2,15,"0,00","0,00","0,00", 
1/2/2020,2,16,"0,00","0,00","0,00", 
1/2/2020,3,1,"0,51","0,28","0,63", 
1/2/2020,3,2,"0,00","0,00","0,00", 
1/2/2020,3,3,"0,36","0,02","0,22", 
1/2/2020,3,4,"0,42","0,31","0,65",1
1/2/2020,3,5,"0,00","0,00","0,00", 
1/2/2020,3,6,"0,39","0,27","0,53", 
1/2/2020,3,7,"0,00","0,00","0,00", 
1/2/2020,3,8,"0,00","0,00","0,00", 
1/2/2020,3,9,"0,00","0,00","0,00", 
1/2/2020,3,10,"0,29","0,24","0,24", 
1/2/2020,3,11,"0,38","0,27","0,50", 
1/2/2020,3,12,"0,23","0,05","0,46", 
1/2/2020,3,13,"0,00","0,00","0,00", 
1/2/2020,3,14,"0,00","0,00","0,00", 
1/2/2020,3,15,"0,00","0,00","0,00", 
1/2/2020,3,16,"0,00","0,00","0,00", 
1/2/2020,4,1,"0,00","0,00","0,00", 
1/2/2020,4,2,"0,58","0,37","0,61",1
1/2/2020,4,3,"0,35","0,23","0,43", 
1/2/2020,4,4,"0,56","0,36","0,65", 
1/2/2020,4,5,"0,30","0,27","0,42", 
1/2/2020,4,6,"0,28","0,24","0,47", 
1/2/2020,4,7,"0,29","0,23","0,51", 
1/2/2020,4,8,"0,41","0,24","0,47", 
1/2/2020,4,9,"0,53","0,37","0,66", 
1/2/2020,4,10,"0,00","0,00","0,00", 
1/2/2020,4,11,"0,25","0,26","0,43", 
1/2/2020,4,12,"0,54","0,36","0,58", 
1/2/2020,4,13,"0,38","0,34","0,39", 
1/2/2020,4,14,"0,34","0,26","0,33", 
1/2/2020,4,15,"0,15","0,05","0,15", 
1/2/2020,4,16,"0,00","0,00","0,00", 
1/6/2021,1,1,"0,62","0,77","0,70", 
1/6/2021,1,2,"0,00","0,00","0,00", 
1/6/2021,1,3,"0,52","0,46","0,58", 
1/6/2021,1,4,"0,41","0,24","0,46", 
1/6/2021,1,5,"0,31","0,26","0,42", 
1/6/2021,1,6,"0,00","0,00","0,00", 
1/6/2021,1,7,"0,00","0,00","0,00", 
1/6/2021,1,8,"0,00","0,00","0,00", 
1/6/2021,1,9,"0,37","0,21","0,37", 
1/6/2021,1,10,"0,31","0,28","0,38", 
1/6/2021,1,11,"0,32","0,27","0,41",1
1/6/2021,1,12,"0,00","0,00","0,00", 
1/6/2021,1,13,"0,42","0,36","0,36", 
1/6/2021,1,14,"0,28","0,36","0,54", 
1/6/2021,1,15,"0,29","0,14","0,11", 
1/6/2021,1,16,"0,00","0,00","0,00", 
1/6/2021,2,1,"0,10","0,03","0,22", 
1/6/2021,2,2,"0,62","0,70","0,66",1
1/6/2021,2,3,"0,31","0,36","0,46", 
1/6/2021,2,4,"0,00","0,00","0,00", 
1/6/2021,2,5,"0,41","0,27","0,49", 
1/6/2021,2,6,"0,42","0,27","0,40", 
1/6/2021,2,7,"0,10","0,02","0,25", 
1/6/2021,2,8,"0,10","0,14","0,15", 
1/6/2021,2,9,"0,00","0,00","0,00", 
1/6/2021,2,10,"0,09","0,04","0,17", 
1/6/2021,2,11,"0,40","0,25","0,35", 
1/6/2021,2,12,"0,39","0,29","0,55", 
1/6/2021,2,13,"0,41","0,37","0,33", 
1/6/2021,2,14,"0,00","0,00","0,00", 
1/6/2021,2,15,"0,00","0,00","0,00", 
1/6/2021,2,16,"0,40","0,70","0,36", 
1/6/2021,3,1,"0,33","0,77","0,70", 
1/6/2021,3,2,"0,33","0,00","0,00", 
1/6/2021,3,3,"0,60","0,46","0,58", 
1/6/2021,3,4,"0,41","0,24","0,46",1
1/6/2021,3,5,"0,31","0,26","0,42", 
1/6/2021,3,6,"0,52","0,00","0,00", 
1/6/2021,3,7,"0,43","0,00","0,00", 
1/6/2021,3,8,"0,00","0,00","0,00", 
1/6/2021,3,9,"0,00","0,21","0,37", 
1/6/2021,3,10,"0,00","0,28","0,38", 
1/6/2021,3,11,"0,00","0,27","0,41", 
1/6/2021,3,12,"0,00","0,00","0,00", 
1/6/2021,3,13,"0,00","0,36","0,36", 
1/6/2021,3,14,"0,00","0,36","0,54", 
1/6/2021,3,15,"0,00","0,14","0,11", 
1/6/2021,3,16,"0,00","0,00","0,00", 
1/6/2021,4,1,"0,00","0,00","0,00", 
1/6/2021,4,2,"0,53","0,40","0,60",1
1/6/2021,4,3,"0,31","0,38","0,42", 
1/6/2021,4,4,"0,68","0,72","0,81", 
1/6/2021,4,5,"0,20","0,03","0,32", 
1/6/2021,4,6,"0,51","0,33","0,56", 
1/6/2021,4,7,"0,43","0,30","0,53", 
1/6/2021,4,8,"0,60","0,63","0,71", 
1/6/2021,4,9,"0,40","0,38","0,47", 
1/6/2021,4,10,"0,42","0,18","0,50", 
1/6/2021,4,11,"0,42","0,24","0,47", 
1/6/2021,4,12,"0,30","0,29","0,54", 
1/6/2021,4,13,"0,00","0,00","0,00", 
1/6/2021,4,14,"0,47","0,31","0,68", 
1/6/2021,4,15,"0,00","0,00","0,00", 
1/6/2021,4,16,"0,00","0,00","0,00", 
1/13/2021,1,1,"0,71","0,78","0,82",1
1/13/2021,1,2,"0,60","0,55","0,64", 
1/13/2021,1,3,"0,00","0,00","0,00", 
1/13/2021,1,4,"0,00","0,00","0,00", 
1/13/2021,1,5,"0,00","0,00","0,00", 
1/13/2021,1,6,"0,77","0,78","0,99", 
1/13/2021,1,7,"0,28","0,26","0,56", 
1/13/2021,1,8,"0,22","0,34","0,47", 
1/13/2021,1,9,"0,06","0,26","0,29", 
1/13/2021,1,10,"0,67","0,37","0,84", 
1/13/2021,1,11,"0,51","0,40","0,70", 
1/13/2021,1,12,"0,00","0,00","0,00", 
1/13/2021,1,13,"0,00","0,00","0,00", 
1/13/2021,1,14,"0,00","0,00","0,00", 
1/13/2021,1,15,"0,00","0,00","0,00", 
1/13/2021,1,16,"0,00","0,00","0,00", 
1/13/2021,2,1,"0,32","0,23","0,45", 
1/13/2021,2,2,"0,12","0,07","0,22", 
1/13/2021,2,3,"0,34","0,33","0,41", 
1/13/2021,2,4,"0,30","0,33","0,42", 
1/13/2021,2,5,"0,50","0,45","0,58", 
1/13/2021,2,6,"0,47","0,34","0,65", 
1/13/2021,2,7,"0,58","0,49","0,75", 
1/13/2021,2,8,"0,45","0,25","0,61",1
1/13/2021,2,9,"0,60","0,62","0,82", 
1/13/2021,2,10,"0,37","0,25","0,60", 
1/13/2021,2,11,"0,37","0,22","0,58", 
1/13/2021,2,12,"0,15","0,06","0,35", 
1/13/2021,2,13,"0,00","0,00","0,00", 
1/13/2021,2,14,"0,00","0,00","0,00", 
1/13/2021,2,15,"0,00","0,00","0,00", 
1/13/2021,2,16,"0,00","0,00","0,00", 
1/13/2021,3,1,"0,32","0,23","0,42", 
1/13/2021,3,2,"0,33","0,41","0,57", 
1/13/2021,3,3,"0,58","0,55","0,71", 
1/13/2021,3,4,"0,54","0,54","0,60",1
1/13/2021,3,5,"0,57","0,25","0,47", 
1/13/2021,3,6,"0,52","0,24","0,70", 
1/13/2021,3,7,"0,50","0,34","0,68", 
1/13/2021,3,8,"0,00","0,00","0,00", 
1/13/2021,3,9,"0,00","0,00","0,00", 
1/13/2021,3,10,"0,00","0,00","0,00", 
1/13/2021,3,11,"0,00","0,00","0,00", 
1/13/2021,3,12,"0,00","0,00","0,00", 
1/13/2021,3,13,"0,00","0,00","0,00", 
1/13/2021,3,14,"0,00","0,00","0,00", 
1/13/2021,3,15,"0,00","0,00","0,00", 
1/13/2021,3,16,"0,00","0,00","0,00", 
1/13/2021,4,1,"0,75","0,86","0,80", 
1/13/2021,4,2,"0,60","0,64","0,69", 
1/13/2021,4,3,"0,34","0,25","0,46", 
1/13/2021,4,4,"0,52","0,36","0,62", 
1/13/2021,4,5,"0,51","0,41","0,54",1
1/13/2021,4,6,"0,00","0,00","0,00", 
1/13/2021,4,7,"0,48","0,56","0,62", 
1/13/2021,4,8,"0,26","0,38","0,51", 
1/13/2021,4,9,"0,27","0,24","0,52", 
1/13/2021,4,10,"0,28","0,22","0,56", 
1/13/2021,4,11,"0,27","0,27","0,48", 
1/13/2021,4,12,"0,26","0,25","0,46", 
1/13/2021,4,13,"0,00","0,00","0,00", 
1/13/2021,4,14,"0,00","0,00","0,00", 
1/13/2021,4,15,"0,00","0,00","0,00", 
1/13/2021,4,16,"0,00","0,00","0,00", 
1/20/2021,1,1,"0,40","0,30","0,47", 
1/20/2021,1,2,"0,63","0,69","0,67", 
1/20/2021,1,3,"0,34","0,32","0,46", 
1/20/2021,1,4,"0,30","0,25","0,42", 
1/20/2021,1,5,"0,38","0,30","0,38", 
1/20/2021,1,6,"0,28","0,25","0,53", 
1/20/2021,1,7,"0,28","0,24","0,56", 
1/20/2021,1,8,"0,26","0,32","0,48", 
1/20/2021,1,9,"0,27","0,24","0,49", 
1/20/2021,1,10,"0,38","0,25","0,55", 
1/20/2021,1,11,"0,00","0,00","0,00", 
1/20/2021,1,12,"0,00","0,00","0,00", 
1/20/2021,1,13,"0,00","0,00","0,00", 
1/20/2021,1,14,"0,00","0,00","0,00", 
1/20/2021,1,15,"0,00","0,00","0,00", 
1/20/2021,1,16,"0,00","0,00","0,00", 
1/20/2021,2,1,"0,48","0,34","0,64", 
1/20/2021,2,2,"0,34","0,31","0,43", 
1/20/2021,2,3,"0,34","0,37","0,46", 
1/20/2021,2,4,"0,30","0,37","0,49", 
1/20/2021,2,5,"0,53","0,42","0,59",1
1/20/2021,2,6,"0,00","0,00","0,00", 
1/20/2021,2,7,"0,54","0,52","0,80", 
1/20/2021,2,8,"0,00","0,00","0,00", 
1/20/2021,2,9,"0,74","0,54","1,02", 
1/20/2021,2,10,"0,06","0,01","0,30", 
1/20/2021,2,11,"0,32","0,19","0,52", 
1/20/2021,2,12,"0,00","0,00","0,00", 
1/20/2021,2,13,"0,00","0,00","0,00", 
1/20/2021,2,14,"0,00","0,00","0,00", 
1/20/2021,2,15,"0,00","0,00","0,00", 
1/20/2021,2,16,"0,00","0,00","0,00", 
1/20/2021,3,1,"0,45","0,42","0,54", 
1/20/2021,3,2,"0,49","0,55","0,52",1
1/20/2021,3,3,"0,37","0,25","0,49", 
1/20/2021,3,4,"0,00","0,00","0,00", 
1/20/2021,3,5,"0,32","0,25","0,41", 
1/20/2021,3,6,"0,30","0,22","0,54", 
1/20/2021,3,7,"0,41","0,39","0,52", 
1/20/2021,3,8,"0,00","0,00","0,00", 
1/20/2021,3,9,"0,40","0,27","0,67", 
1/20/2021,3,10,"0,53","0,54","0,48", 
1/20/2021,3,11,"0,39","0,25","0,27", 
1/20/2021,3,12,"0,00","0,00","0,00", 
1/20/2021,3,13,"0,00","0,00","0,00", 
1/20/2021,3,14,"0,00","0,00","0,00", 
1/20/2021,3,15,"0,00","0,00","0,00", 
1/20/2021,3,16,"0,00","0,00","0,00", 
1/20/2021,4,1,"0,00","0,00","0,00", 
1/20/2021,4,2,"0,59","0,59","0,64", 
1/20/2021,4,3,"0,00","0,00","0,00", 
1/20/2021,4,4,"0,09","0,13","0,21", 
1/20/2021,4,5,"0,42","0,33","0,51",1
1/20/2021,4,6,"0,28","0,22","0,61", 
1/20/2021,4,7,"0,51","0,52","0,77", 
1/20/2021,4,8,"0,26","0,35","0,48", 
1/20/2021,4,9,"0,41","0,25","0,66", 
1/20/2021,4,10,"0,56","0,27","0,77", 
1/20/2021,4,11,"0,41","0,28","0,62", 
1/20/2021,4,12,"0,00","0,00","0,00", 
1/20/2021,4,13,"0,00","0,00","0,00", 
1/20/2021,4,14,"0,51","0,33","0,63", 
1/20/2021,4,15,"0,47","0,35","0,56", 
1/27/2021,1,1,"0,00","0,00","0,00", 
1/27/2021,1,2,"0,25","0,20","0,39", 
1/27/2021,1,3,"0,26","0,17","0,34", 
1/27/2021,1,4,"0,54","0,49","0,66", 
1/27/2021,1,5,"0,68","0,60","0,79", 
1/27/2021,1,6,"0,65","0,71","0,86",1
1/27/2021,1,7,"0,00","0,00","0,00", 
1/27/2021,1,8,"0,62","0,58","0,78", 
1/27/2021,1,9,"0,50","0,26","0,62", 
1/27/2021,1,10,"0,00","0,00","0,00", 
1/27/2021,1,11,"0,06","0,01","0,28", 
1/27/2021,1,12,"0,00","0,00","0,00", 
1/27/2021,1,13,"0,00","0,00","0,00", 
1/27/2021,1,14,"0,00","0,00","0,00", 
1/27/2021,1,15,"0,00","0,00","0,00", 
1/27/2021,1,16,"0,00","0,00","0,00", 
1/27/2021,2,1,"0,42","0,26","0,48", 
1/27/2021,2,2,"0,36","0,24","0,39", 
1/27/2021,2,3,"0,26","0,31","0,36", 
1/27/2021,2,4,"0,77","0,80","0,79",1
1/27/2021,2,5,"0,00","0,00","0,00", 
1/27/2021,2,6,"0,52","0,46","0,79", 
1/27/2021,2,7,"0,07","0,02","0,32", 
1/27/2021,2,8,"0,00","0,00","0,00", 
1/27/2021,2,9,"0,00","0,00","0,00", 
1/27/2021,2,10,"0,06","0,01","0,34", 
1/27/2021,2,11,"0,00","0,00","0,00", 
1/27/2021,2,12,"0,00","0,00","0,00", 
1/27/2021,2,13,"0,00","0,00","0,00", 
1/27/2021,2,14,"0,00","0,00","0,00", 
1/27/2021,2,15,"0,00","0,00","0,00", 
1/27/2021,2,16,"0,00","0,00","0,00", 
1/27/2021,3,1,"0,71","0,49","0,82", 
1/27/2021,3,2,"0,71","0,53","0,84", 
1/27/2021,3,3,"0,00","0,00","0,00", 
1/27/2021,3,4,"0,00","0,00","0,00", 
1/27/2021,3,5,"0,80","0,78","0,95", 
1/27/2021,3,6,"0,00","0,00","0,00", 
1/27/2021,3,7,"0,41","0,02","0,35", 
1/27/2021,3,8,"0,39","0,22","0,51",1
1/27/2021,3,9,"0,74","0,63","0,59", 
1/27/2021,3,10,"0,40","0,16","0,34", 
1/27/2021,3,11,"0,00","0,00","0,00", 
1/27/2021,3,12,"0,00","0,00","0,00", 
1/27/2021,3,13,"0,00","0,00","0,00", 
1/27/2021,3,14,"0,00","0,00","0,00", 
1/27/2021,3,15,"0,00","0,00","0,00", 
1/27/2021,3,16,"0,00","0,00","0,00", 
1/27/2021,4,1,"0,44","0,63","0,52",1
1/27/2021,4,2,"0,25","0,20","0,40", 
1/27/2021,4,3,"0,00","0,00","0,00", 
1/27/2021,4,4,"0,61","0,36","0,61", 
1/27/2021,4,5,"0,23","0,16","0,37", 
1/27/2021,4,6,"0,20","0,14","0,46", 
1/27/2021,4,7,"0,20","0,16","0,49", 
1/27/2021,4,8,"0,36","0,26","0,51", 
1/27/2021,4,9,"0,50","0,39","0,71", 
1/27/2021,4,10,"0,38","0,23","0,57", 
1/27/2021,4,11,"0,19","0,15","0,47", 
1/27/2021,4,12,"0,45","0,37","0,65", 
1/27/2021,4,13,"0,00","0,00","0,00", 
1/27/2021,4,14,"0,00","0,00","0,00", 
1/27/2021,4,15,"0,00","0,00","0,00", 
1/27/2021,4,16,"0,00","0,00","0,00", 
12/30/2020,1,1,"0,43","0,63","0,49",1
12/30/2020,1,2,"0,67","0,30","0,42", 
12/30/2020,1,3,"0,61","0,45","0,49", 
12/30/2020,1,4,"0,30","0,22","0,54", 
12/30/2020,1,5,"0,30","0,33","0,71", 
12/30/2020,1,6,"0,00","0,00","0,00", 
12/30/2020,1,7,"0,28","0,26","0,51", 
12/30/2020,1,8,"0,00","0,00","0,00", 
12/30/2020,1,9,"0,27","0,00","0,00", 
12/30/2020,1,10,"0,25","0,71","0,82", 
12/30/2020,1,11,"0,00","0,00","0,00", 
12/30/2020,1,12,"0,00","0,00","0,00", 
12/30/2020,1,13,"0,00","0,00","0,00", 
12/30/2020,1,14,"0,00","0,00","0,00", 
12/30/2020,1,15,"0,00","0,00","0,00", 
12/30/2020,1,16,"0,00","0,00","0,00", 
12/30/2020,2,1,"0,50","0,29","0,53", 
12/30/2020,2,2,"0,67","0,72","0,72", 
12/30/2020,2,3,"0,61","0,68","0,67", 
12/30/2020,2,4,"0,30","0,42","0,58", 
12/30/2020,2,5,"0,30","0,25","0,56", 
12/30/2020,2,6,"0,00","0,00","0,00", 
12/30/2020,2,7,"0,28","0,26","0,55", 
12/30/2020,2,8,"0,00","0,00","0,00", 
12/30/2020,2,9,"0,27","0,42","0,59",1
12/30/2020,2,10,"0,25","0,25","0,48", 
12/30/2020,2,11,"0,00","0,00","0,00", 
12/30/2020,2,12,"0,00","0,00","0,00", 
12/30/2020,2,13,"0,00","0,00","0,00", 
12/30/2020,2,14,"0,00","0,00","0,00", 
12/30/2020,2,15,"0,00","0,00","0,00", 
12/30/2020,2,16,"0,00","0,00","0,00", 
12/30/2020,3,1,"0,60","0,37","0,64", 
12/30/2020,3,2,"0,58","0,54","0,63", 
12/30/2020,3,3,"0,60","0,29","0,63", 
12/30/2020,3,4,"0,00","0,00","0,00", 
12/30/2020,3,5,"0,58","0,25","0,76", 
12/30/2020,3,6,"0,30","0,25","0,57", 
12/30/2020,3,7,"0,00","0,00","0,00", 
12/30/2020,3,8,"0,00","0,00","0,00", 
12/30/2020,3,9,"0,41","0,27","0,61", 
12/30/2020,3,10,"0,29","0,25","0,55", 
12/30/2020,3,11,"0,28","0,22","0,32", 
12/30/2020,3,12,"0,55","0,58","0,61",1
12/30/2020,3,13,"0,00","0,00","0,00", 
12/30/2020,3,14,"0,00","0,00","0,00", 
12/30/2020,3,15,"0,00","0,00","0,00", 
12/30/2020,3,16,"0,00","0,00","0,00", 
12/30/2020,4,1,"0,50","0,32","0,50", 
